userid,eventname,component,action,target,year,month,day,hour,minute,second
141,\giant\event\resource_Scored,giant,Scored,resource,2020,08,12,23,00,04
141,\giant\event\resource_Scored,giant,Scored,resource,2020,08,12,23,00,06
141,\giant\event\resource_Scored,giant,Scored,resource,2020,08,12,23,00,27
141,\giant\event\resource_liked,giant,liked,resource,2020,08,12,23,00,28
141,\giant\event\resource_liked,giant,liked,resource,2020,08,12,23,00,30
141,\giant\event\resource_liked,giant,liked,resource,2020,08,12,23,00,32
141,\core\event\course_viewed,core,viewed,course,2020,08,12,23,03,14
141,\core\event\course_viewed,core,viewed,course,2020,08,12,23,03,16
141,\mod_page\event\course_module_viewed,mod_page,viewed,course_module,2020,08,12,23,03,20
142,\core\event\message_sent,core,sent,message,2020,08,12,23,03,26
141,\core\event\message_viewed,core,viewed,message,2020,08,12,23,04,01
142,\giant\event\resource_Scored,giant,Scored,resource,2020,08,12,23,04,52
141,\core\event\course_viewed,core,viewed,course,2020,08,12,23,04,56
142,\giant\event\resource_commented,giant,commented,resource,2020,08,12,23,05,19
142,\giant\event\resource_liked,giant,liked,resource,2020,08,12,23,05,23
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,05,38
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,05,40
142,\mod_lesson\event\lesson_started,mod_lesson,started,lesson,2020,08,12,23,05,48
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,05,48
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,05,48
141,\mod_lesson\event\lesson_started,mod_lesson,started,lesson,2020,08,12,23,05,57
141,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,05,57
141,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,05,57
141,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,08,21
141,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,08,21
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,08,21
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,08,21
141,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,12,23,08,21
142,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,12,23,08,22
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,11,14
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,11,14
142,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,12,23,11,15
141,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,11,17
141,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,11,17
141,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,12,23,11,18
141,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,12,47
141,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,12,47
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,13,03
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,13,03
141,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,13,34
141,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,13,34
141,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,12,23,13,35
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,13,40
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,13,40
142,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,12,23,13,41
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,15,43
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,15,43
142,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,12,23,15,44
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,16,08
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,16,08
142,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,12,23,16,09
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,16,14
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,16,14
142,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,12,23,16,15
142,\mod_lesson\event\lesson_ended,mod_lesson,ended,lesson,2020,08,12,23,16,20
142,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,08,12,23,16,20
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,16,46
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,16,48
142,\mod_lesson\event\lesson_started,mod_lesson,started,lesson,2020,08,12,23,16,50
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,16,50
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,16,50
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,16,50
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,16,50
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,17,05
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,17,06
142,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,17,08
142,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,17,08
142,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,12,23,17,10
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,17,13
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,17,15
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,17,17
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,17,17
142,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,12,23,17,17
142,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,12,23,17,17
141,\core\event\course_viewed,core,viewed,course,2020,08,12,23,18,17
141,\core\event\course_viewed,core,viewed,course,2020,08,12,23,18,19
141,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,19,03
141,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,12,23,19,05
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,19,42
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,19,44
142,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,19,49
142,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,19,49
142,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,12,23,19,51
141,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,12,23,28,39
142,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,12,23,30,15
141,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,12,23,30,26
142,\giant\event\resource_created,giant,created,resource,2020,08,12,23,35,02
142,\giant\event\resource_Scored,giant,Scored,resource,2020,08,12,23,35,10
142,\giant\event\resource_commented,giant,commented,resource,2020,08,12,23,35,26
142,\giant\event\resource_liked,giant,liked,resource,2020,08,12,23,35,31
142,\giant\event\resource_commented,giant,commented,resource,2020,08,12,23,40,41
142,\core\event\user_graded,core,graded,user,2020,08,12,23,40,41
-1,\core\event\user_graded,core,graded,user,2020,08,12,23,40,41
142,\core\event\course_module_completion_updated,core,updated,course_module_completion,2020,08,12,23,40,41
142,\mod_scorm\event\status_submitted,mod_scorm,submitted,status,2020,08,12,23,40,41
142,\core\event\course_viewed,core,viewed,course,2020,08,12,23,40,44
102,\core\event\user_loggedin,core,loggedin,user,2020,08,12,23,48,44
102,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,12,23,48,44
36,\core\event\user_loggedin,core,loggedin,user,2020,08,12,23,49,02
36,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,12,23,49,03
36,\core\event\course_viewed,core,viewed,course,2020,08,12,23,49,17
36,\core\event\course_viewed,core,viewed,course,2020,08,12,23,49,41
36,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,49,43
102,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,12,23,49,47
36,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,12,23,49,49
102,\core\event\course_viewed,core,viewed,course,2020,08,12,23,49,55
36,\core\event\course_viewed,core,viewed,course,2020,08,12,23,50,09
36,\core\event\course_viewed,core,viewed,course,2020,08,12,23,50,14
36,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,50,24
36,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,12,23,50,27
102,\core\event\course_viewed,core,viewed,course,2020,08,12,23,51,22
102,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,51,26
102,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,51,26
102,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,12,23,51,27
102,\core\event\course_viewed,core,viewed,course,2020,08,12,23,51,38
102,\core\event\course_viewed,core,viewed,course,2020,08,12,23,51,39
102,\core\event\course_viewed,core,viewed,course,2020,08,12,23,51,48
102,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,51,51
102,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,51,51
102,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,12,23,51,52
36,\core\event\course_viewed,core,viewed,course,2020,08,12,23,51,56
36,\core\event\user_profile_viewed,core,viewed,user_profile,2020,08,12,23,52,32
36,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,12,23,52,39
36,\core\event\course_viewed,core,viewed,course,2020,08,12,23,53,07
36,\core\event\course_viewed,core,viewed,course,2020,08,12,23,53,25
36,\core\event\course_viewed,core,viewed,course,2020,08,12,23,53,41
36,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,53,44
36,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,12,23,53,44
36,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,12,23,53,47
102,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,13,00,09,39
36,\giant\event\collaborative_wall_viewed,giant,viewed,collaborative_wall,2020,08,13,00,11,39
102,\core\event\course_viewed,core,viewed,course,2020,08,13,00,13,15
102,\core\event\course_viewed,core,viewed,course,2020,08,13,00,13,16
102,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,13,00,13,19
102,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,13,00,13,19
102,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,13,00,13,20
36,\core\event\course_viewed,core,viewed,course,2020,08,13,00,13,47
36,\core\event\course_viewed,core,viewed,course,2020,08,13,00,13,50
36,\core\event\course_viewed,core,viewed,course,2020,08,13,00,13,50
102,\core\event\course_viewed,core,viewed,course,2020,08,13,00,13,53
102,\core\event\course_viewed,core,viewed,course,2020,08,13,00,13,53
36,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,13,00,14,04
36,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,13,00,14,07
36,\core\event\course_viewed,core,viewed,course,2020,08,13,00,14,34
36,\core\event\course_viewed,core,viewed,course,2020,08,13,00,14,37
36,\core\event\course_viewed,core,viewed,course,2020,08,13,00,14,42
36,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,13,00,14,51
36,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,13,00,14,54
102,\core\event\course_viewed,core,viewed,course,2020,08,13,00,16,12
102,\core\event\course_viewed,core,viewed,course,2020,08,13,00,16,39
102,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,13,00,16,42
102,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,13,00,16,42
102,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,13,00,16,43
36,\core\event\course_viewed,core,viewed,course,2020,08,13,00,16,48
36,\core\event\course_viewed,core,viewed,course,2020,08,13,00,16,50
102,\core\event\course_viewed,core,viewed,course,2020,08,13,00,16,50
102,\core\event\course_viewed,core,viewed,course,2020,08,13,00,16,51
102,\core\event\user_loggedout,core,loggedout,user,2020,08,13,00,16,56
0,\core\event\user_login_failed,core,failed,user_login,2020,08,13,01,01,00
103,\core\event\user_loggedin,core,loggedin,user,2020,08,13,01,01,44
103,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,13,01,01,45
103,\core\event\course_viewed,core,viewed,course,2020,08,13,01,04,05
103,\core\event\course_viewed,core,viewed,course,2020,08,13,01,04,28
103,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,13,01,04,32
103,\mod_scorm\event\course_module_viewed,mod_scorm,viewed,course_module,2020,08,13,01,04,33
103,\mod_scorm\event\sco_launched,mod_scorm,launched,sco,2020,08,13,01,04,36
2,\core\event\user_loggedin,core,loggedin,user,2020,08,13,01,05,50
2,\core\event\dashboard_viewed,core,viewed,dashboard,2020,08,13,01,05,50
2,\core\event\course_category_viewed,core,viewed,course_category,2020,08,13,01,05,57
2,\core\event\course_viewed,core,viewed,course,2020,08,13,01,06,01
2,\core\event\course_viewed,core,viewed,course,2020,08,13,01,06,02
2,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,13,01,06,08
2,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,13,01,06,08
2,\mod_lesson\event\page_created,mod_lesson,created,page,2020,08,13,01,11,00
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,11,36
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,11,58
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,13,41
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,14,02
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,14,19
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,14,36
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,15,18
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,15,42
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,15,59
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,16,18
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,16,32
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,16,52
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,17,07
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,17,25
2,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,13,01,17,40
2,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,13,01,17,40
2,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,13,01,17,42
2,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,13,01,17,42
2,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,13,01,17,43
2,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,13,01,17,47
2,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,13,01,17,47
2,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,13,01,17,47
2,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,13,01,17,51
2,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,13,01,17,51
2,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,13,01,18,04
2,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,13,01,18,16
2,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,13,01,18,16
2,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,13,01,18,16
2,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,13,01,18,23
2,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,13,01,18,23
2,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,13,01,18,23
2,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,13,01,20,15
2,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,13,01,20,15
2,\core_h5p\event\h5p_viewed,core_h5p,viewed,h5p,2020,08,13,01,20,15
2,\core\event\course_viewed,core,viewed,course,2020,08,13,01,21,25
2,\core\event\course_viewed,core,viewed,course,2020,08,13,01,21,26
2,\mod_lesson\event\course_module_viewed,mod_lesson,viewed,course_module,2020,08,13,01,21,31
2,\mod_lesson\event\content_page_viewed,mod_lesson,viewed,content_page,2020,08,13,01,21,31
2,\mod_lesson\event\page_updated,mod_lesson,updated,page,2020,08,13,01,22,40
103,\core\event\course_viewed,core,viewed,course,2020,08,13,01,27,34
103,\core\event\course_viewed,core,viewed,course,2020,08,13,01,27,37
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,13,01,28,38
2,\core\event\course_module_updated,core,updated,course_module,2020,08,13,01,28,38
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,13,01,28,38
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,13,01,28,38
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,13,01,28,38
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,13,01,28,38
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,13,01,28,38
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,13,01,28,38
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,13,01,28,38
2,\core\event\grade_item_updated,core,updated,grade_item,2020,08,13,01,28,38
